Title,Authors,Genre,Price,Rating,Description,Image
Wortwörtlich eine billige Kopie. Life is a Story - story.one,Magdalena Elias,Fiction,,,"Was wäre, wenn der Druck, perfekt zu sein, plötzlich Realität wird? Eine junge Mutter kämpft täglich mit den Herausforderungen des Familienlebens und dem unaufhörlichen Drang, alles perfekt zu machen. Als ein geheimnisvoller Drucker in ihr Leben tritt und ihr scheinbar das perfekte Dasein ermöglicht, fällt die tägliche Last von ihren Schultern - doch nicht ohne Preis. Während die Kontrolle über ihre Welt schwindet, wird klar: Perfektion kann die größte Falle sein. In dieser fesselnden Geschichte über Mutterschaft, Selbstzweifel und das Streben nach Erfüllung erkennt sie, dass wahres Glück oft in den unperfekten Momenten liegt.",http://books.google.com/books/content?id=7pU2EQAAQBAJ&printsec=frontcover&img=1&zoom=1&edge=curl&source=gbs_api
"Geh, wohin Dein Wunsch Dich trägt. Life is a Story - story.one",Daniela Neuwirth,Biography & Autobiography,,,"II: Von einer, deren vergessener Wunsch in Erfüllung ging.",http://books.google.com/books/content?id=7v-kEAAAQBAJ&printsec=frontcover&img=1&zoom=1&edge=curl&source=gbs_api
Wenn der Auftritt vorbei ist. Life is a Story - story.one,Julia Veber,Fiction,,,"Carry, der Gitarrist der internationalen Band Silent Storm, sieht sich nach einem schwerwiegenden Vorfall im Backstage gezwungen, unterzutauchen. Auf dem Inselstaat Island, in dem kaum bewohnten Ort Garður, hält er sich von den Anwohnern fern. Doch Marie, eine junge Kellnerin, lässt ihm keine Ruhe. Beide teilen den Wunsch nach einem anderen Leben, und es scheint, als könnten sie einander dabei helfen. Getrieben von der Liebe zu Büchern und der Schriftstellerei, eröffnet Carry einen Buchladen, in dessen Hinterzimmer er Marie an ihrem Manuskript arbeiten lässt. Unwissend über die Schwierigkeiten, in denen sie steckt, beginnt er, mehr für sie zu empfinden, bis ihn seine eigene dunkle Vergangenheit einholt.",http://books.google.com/books/content?id=vaPUEAAAQBAJ&printsec=frontcover&img=1&zoom=1&edge=curl&source=gbs_api
Mein guter Freund John. Life is a Story - story.one,David Peter,Biography & Autobiography,,,Authentische Erzählungen des Miracle-John auf seinen Reisen in die Welt der Fantasie und der grenzenlosen Freiheit.,http://books.google.com/books/content?id=HqYKEAAAQBAJ&printsec=frontcover&img=1&zoom=1&edge=curl&source=gbs_api
Geh bis an deiner Sehnsucht Rand. Life is a Story - story.one,Stephan Hofinger,Self-Help,,,"Ich bin der Sehnsucht auf der Spur, auf der Suche nach der Essenz: im Innen und Außen, als Coach, in der Meditation und vor allem im Leben. Denn ist es nicht das größte Risiko, am Ende zu bemerken, dass unsere Träume und unsere Einzigartigkeit unverwirklicht geblieben sind? So möchten die Geschichten Bestärkung und Inspiration sein, aufzubrechen und bisher Ungelebtes zu wagen. Die eigenen Bilder sind dabei Impulse zu neuen Blickwinkeln, um die Schönheit der Welt noch intensiver zu bestaunen.",http://books.google.com/books/content?id=e4BBEQAAQBAJ&printsec=frontcover&img=1&zoom=1&edge=curl&source=gbs_api
"7 Wege, das Meer zu vermissen. Life is a Story - story.one",Laura Schäffner,Biography & Autobiography,,,"Liz liebt Anton. Aber Liz liebt auch das Meer. Doch ein Leben mit Anton und dem Meer scheint aussichtslos. Liz lässt nichts unversucht. Die Geschichte der beiden ist gleichzeitig auch Teil von anderen Geschichten. Nicht nur Liz sammelt Muscheln am Strand, nicht nur Anton trinkt gerne Gin und nicht nur durch ihr Leben zieht sich eine Wand, die beide trennt.",http://books.google.com/books/content?id=RXR3EAAAQBAJ&printsec=frontcover&img=1&zoom=1&edge=curl&source=gbs_api
Auch wenn ich nicht nah bin. Life is a Story - story.one,Lea Noman,Self-Help,,,"Dieser Text ist adressiert an jeden, der sich bezüglich räumlicher Distanz von einem geschätzten/geliebten Menschen entfernt fühlt und sich auf den Weg macht, um über der eigenen Verletzung drüber zu stehen und weiter Liebe für das Umfeld empfangen mag. Victoria stellt die Hauptfigur dar, die im narrativ neben dem Autor agiert. Eine soziale Verbindung ist für uns Menschen existenziell. Diese zu pflegen schenkt uns Mut und Kraft weiter an den Zielen zu arbeiten, die in unserem Herzen ruhen. Doch nicht immer laufen zwischenmenschliche Beziehungen reibungslos ab. Man kann mit Gegenwind und Missmut konfrontiert werden, was eine persönliche Innere Differenz zu seinen eigenen Werten darstellen kann.",http://books.google.com/books/content?id=PSMfEQAAQBAJ&printsec=frontcover&img=1&zoom=1&edge=curl&source=gbs_api
Das perfekte Verbrechen?. Life is a Story - story.one,Hannah Lepp,Fiction,,,"Eine Gruppe Gesetzloser und ein Plan, der schon einmal grandios gescheitert ist. Doch neue Stadt, neues Glück. Solange jeder seinen Teil erfüllt, kann nichts schief gehen. Ihr Plan würde ihnen das perfekte Verbrechen ermöglichen. Dachten sie wenigstens... Aber was soll man von einem Plan erwarten, der von bunten Tüchern, einer Taschenuhr und Kartoffeln abhängt?",http://books.google.com/books/content?id=RLzNEAAAQBAJ&printsec=frontcover&img=1&zoom=1&edge=curl&source=gbs_api
Sex Differences in Reward Distribution,Barbara Lynn Watts,Reward (Psychology),,,,http://books.google.com/books/content?id=9px8jToq0IMC&printsec=frontcover&img=1&zoom=1&source=gbs_api
Short Story Classics by English Authors,,English fiction,,,,http://books.google.com/books/content?id=pXj8rbC_gI4C&printsec=frontcover&img=1&zoom=1&source=gbs_api
Damals wie heute. Life is a Story - story.one,Elena Jordan,Biography & Autobiography,,,"Eine kreative Zusammentragung, von kurzen Erfahrungsberichten über geschlechtsunabhängige sexuelle Belästigung.",http://books.google.com/books/content?id=iUuHEAAAQBAJ&printsec=frontcover&img=1&zoom=1&edge=curl&source=gbs_api
Geschichten aus dem Jenseits. Life is a Story - story.one,Laura Alonso,Fiction,,,"Was passiert mit uns, wenn wir entscheiden, nicht mehr weiterzuleben? Gibt es noch einen Ausweg? Kommen wir in den Himmel, in die Hölle, ins Fegefeuer? Erleben wir es alle gleich? 12 Kurzgeschichten aus dem Jenseits: Eine Erkundung der Räume zwischen Leben und Tod. An dieser Stelle eine dicke fette Triggerwarnung zu folgenden Themen: Suizidversuche/Schnittwunden/Substanzmissbrauch!",http://books.google.com/books/content?id=IR7TEAAAQBAJ&printsec=frontcover&img=1&zoom=1&edge=curl&source=gbs_api
Auf der Suche nach Trost. Life is a Story - story.one,Yasmin Sahnoune,Fiction,,,"Karia ist glücklich verheiratet und Mutter. Sie liebt ihre Familie von Herzen, jedoch wird sie durch den Tod ihres Ehemannes auf eine harte Probe gestellt. Einerseits will sie diesen schmerzlichen Verlust nicht wahrhaben, andererseits muss sie die Realität annehmen und auch für ihre Tochter stark sein. Wird sie ihre Trauer überwinden und weiterhin eine fürsorgliche Mutter sein können?",http://books.google.com/books/content?id=lGYJEQAAQBAJ&printsec=frontcover&img=1&zoom=1&edge=curl&source=gbs_api
Schatten im Kopf. Life is a Story - story.one,Angela Maria Perkonig,Biography & Autobiography,,,"""Schatten im Kopf"" ist ein Buch über die alltäglichen Blockaden, die man sich selbst auferlegt. Es soll denjenigen Trost schenken, die sich in ihrer Trauer gefangen fühlen oder von schweren Ereignissen gebeutelt sind. In zwölf Geschichten werden Schicksale vorgestellt, von Menschen, die sich in irgendeiner Art selbst im Weg stehen. Egal ob im Job, durch die eigene Angst oder den Tod einer geliebten Person. Sie alle fühlen oder fühlten sich in einer bestimmten Art verloren.",http://books.google.com/books/content?id=EIKHEAAAQBAJ&printsec=frontcover&img=1&zoom=1&edge=curl&source=gbs_api
Zerbrochene Erde. Life is a Story - story.one,Simona Siegl,Fiction,,,"Ein Erdbeben reißt eine Schlucht zwischen ein mittelalterliches Alpendorfs und den Rest der Welt, und zwingt die Bewohner dazu, sich der Tatsache zu stellen, dass in der Isolation alles wachsen kann: Furcht, Liebe, und Glaube in alles, was einen Schimmer Hoffnung mit sich bringt.",http://books.google.com/books/content?id=XabUEAAAQBAJ&printsec=frontcover&img=1&zoom=1&edge=curl&source=gbs_api
Sieben Tage. Life is a Story - story.one,Eva O.,Fiction,,,"In Lili lodert eine Flamme. Von den Mitschülern ausgegrenzt und von der Familie im Stich gelassen versucht sie, die Kontrolle über diese Flamme zu gewinnen. Doch die Flamme wächst und es geschieht das Unausweichliche.",http://books.google.com/books/content?id=NF3UEAAAQBAJ&printsec=frontcover&img=1&zoom=1&edge=curl&source=gbs_api
OBLIVION. Life is a Story - story.one,Jessica Chu,Fiction,,,"Ein Buch, welches Du vielleicht nicht immer in Deinem Regal sehen wirst. Eine Biographie, aber doch irgendwie dich ansprechend? Es geht um Liebe, Familie, Kindheit und Tod. All die Themen, die Dich dein Lebenlang beschäftigen werden. Doch was wenn Dein Leben ein Ende nimmt? Vielleicht findest Du endlich Frieden. Doch was, wenn das nicht das Ende war?",http://books.google.com/books/content?id=Q7TTEAAAQBAJ&printsec=frontcover&img=1&zoom=1&edge=curl&source=gbs_api
Warnung: Gedanken enden tödlich!. Life is a Story - story.one,Matti Mittag_wie_Frühstück,Comics & Graphic Novels,,,"Geheimnisvolle Inseln? Verrückte Wissenschaftler? Absurde Liebesgeschichten? Egal, welche Erwartungen an dieses Buch gestellt werden, sie liegen allesamt daneben! Denn hier trifft exquisite Philosophie auf die geballte Ladung meines verdrehten Humors: Eine Kombination, welche die Menschheit weder braucht noch sich gewünscht hatte. Und trotzdem steht sie hier geschrieben; in gedruckten Lettern unverwechselbaren Sarkasmus'. Seien Sie selbst Ihr persönlicher Reiseführer auf vielen Abenteuern verzerrter Begebenheiten, die lediglich Ihrer Unterhaltung dienen und versuchen, die Welt ein kleines Stückchen zu verbessern! Sie erleben, warum Wissenschaftler gerne Katzen vergiften, wie sich die Konsequenzen eines Tötungsdeliktes auf den eigenen Großvater auswirken, warum Forscher Außerirdische veräppeln sollten, weshalb die inkorrekte Beschriftung eines Preisschildes Leben kosten kann und vieles mehr. Achtung: Es wird keine Haftung für spontane Lachkrämpfe oder tiefsinnige Gedanken übernommen.",http://books.google.com/books/content?id=iHYdEQAAQBAJ&printsec=frontcover&img=1&zoom=1&edge=curl&source=gbs_api
Journal of the American Medical Association,American Medical Association,Electronic journals,,,,http://books.google.com/books/content?id=v1yagUgcK44C&printsec=frontcover&img=1&zoom=1&source=gbs_api
Reports of the Minister of Education,Ontario. Department of Education,,,,,http://books.google.com/books/content?id=I0_-r7f5klwC&printsec=frontcover&img=1&zoom=1&source=gbs_api
The Midland Monthly,,North America,,,,http://books.google.com/books/content?id=UXd206q1-2UC&printsec=frontcover&img=1&zoom=1&edge=curl&source=gbs_api
Journal of Housing Economics,,Housing,,,,http://books.google.com/books/content?id=bUKWYSiFpC0C&printsec=frontcover&img=1&zoom=1&source=gbs_api
History of Medieval Philosophy,Maurice Wulf,"Philosophy, Medieval",,,,http://books.google.com/books/content?id=37I_sGBiRw4C&printsec=frontcover&img=1&zoom=1&source=gbs_api
Dictionary Catalog of the Map Division,New York Public Library. Map Division,Dictionary catalogs,,,,http://books.google.com/books/content?id=J2qp1fvl6kgC&printsec=frontcover&img=1&zoom=1&source=gbs_api
The Radio Dealer,,Radio,,,,http://books.google.com/books/content?id=ky8DLbXoZI8C&printsec=frontcover&img=1&zoom=1&source=gbs_api
