Title,Authors,Genre,Price,Rating,Description,Image
A Drama in the Air,Jules Verne,,,,"A Drama in the Air Science for families: A Voyage in a Balloon by Jules Verne Amalgamating futuristic technologies and expeditions into the future, this is a scintillating collection by Verne. This short work combines sights of the future as well as bird's eye view of the contemporary era. Just as the narrator starts the ascent of his balloon, a stranger jumps into its car. The unexpected passenger's only intent is to take the balloon as high as it will go, even at the cost of his and pilot's life. The intruder takes advantage of the long journey to recount the history of incidents related to the epic of lighter-than-air travel. This short story foreshadows Verne's first novel, Five Weeks in a Balloon. We are delighted to publish this classic book as part of our extensive Classic Library collection. Many of the books in our collection have been out of print for decades, and therefore have not been accessible to the general public. The aim of our publishing program is to facilitate rapid access to this vast reservoir of literature, and our view is that this is a significant literary work, which deserves to be brought back into print after many decades. The contents of the vast majority of titles in the Classic Library have been scanned from the original works. To ensure a high quality product, each title has been meticulously hand curated by our staff. Our philosophy has been guided by a desire to provide the reader with a book that is as close as possible to ownership of the original work. We hope that you will enjoy this wonderful classic work, and that for you it becomes an enriching experience.",http://books.google.com/books/content?id=p8hHuQEACAAJ&printsec=frontcover&img=1&zoom=1&source=gbs_api
Introductory MEMS,"Thomas M. Adams, Richard A. Layton",Technology & Engineering,,,"Introductory MEMS: Fabrication and Applications is a practical introduction to MEMS for advanced undergraduate and graduate students. Part I introduces the student to the most commonly used MEMS fabrication techniques as well as the MEMS devices produced using these techniques. Part II focuses on MEMS transducers: principles of operation, modeling from first principles, and a detailed look at commercialized MEMS devices, in addition to microfluidics. Multiple field-tested laboratory exercises are included, designed to facilitate student learning about the fundamentals of microfabrication processes. References, suggested reading, review questions, and homework problems are provided at the close of each chapter. Introductory MEMS: Fabrication and Applications is an excellent introduction to the subject, with a tested pedagogical structure and an accessible writing style suitable for students at an advanced undergraduate level across academic disciplines.",
The Social and Emotional Development of the Young Child,Cynthia A. Collins,Child development,,,,
"Childhood Adversity and the Successful, Resilient Black Adult",A. Leavelle Cox,African American children,,,,
Curriculum Development for Conceptual Change Learning,"John A. Bowden, Educational Quality Assurance, Research & Development, Royal Melbourne Institute of Technology (Australia). Educational Research and Development Unit",Cognition,,,,
The Bargaining Book,"Philip A. Varnak, Federal Personnel Management Institute (Huntsville, Ala.)",Collective bargaining,,,,
Risk Terminology Primer,Matthew P. Thompson,Wildfire risk,,,"Risk management is being increasingly promoted as an appropriate method for addressing wildland fire management challenges. However, a lack of a common understanding of risk concepts and terminology is hindering effective application. In response, this General Technical Report provides a set of clear, consistent, understandable, and usable definitions for terms associated with wildland fire risk management. The material presented herein is not brand-new or innovative per se, but rather synthesizes the extant science so that readers can readily make a crosswalk to the professional literature. The broad objectives of this effort are to provide context and information to support application of risk terminology across all levels of risk management, and to facilitate clear exchange of data, information, and ideas among fire management officers, staff, and scientists.",
A Swordsman of the Brigade,Michael O'Hanrahan,"Malplaquet, Battle of, Malplaquet, France, 1709",,,,http://books.google.com/books/content?id=WGcpAQAAIAAJ&printsec=frontcover&img=1&zoom=1&source=gbs_api
I Can Be a Maths Magician,Anna Claybourne,Juvenile Nonfiction,0.99 EUR,,"Do you have what it takes to be a maths magician? Yes, of course you do - and this action-packed book will prove it! Baffle your friends with mysterious number squares; measure the height of a tree using only shadows; and solve a mathematical spot-the-difference! While you're drawing, making, and playing, you'll be learning all kinds of exciting facts and ideas about the world of STEM- science, technology, engineering, and maths. This book supports the key stage 1 (KS1) and key stage 2 (KS2) curriculum and is great for home learning. An awesome book for both boys and girls, aged 7+.",http://books.google.com/books/content?id=FIH4DwAAQBAJ&printsec=frontcover&img=1&zoom=1&edge=curl&source=gbs_api
"The Problem of Solid-Waste Disposal, by Eugene A. Glysson, James R. Packard [And] Cyril H. Barnes","Eugene A. Glysson, Cyril H. Barnes (Joint Author), James R. Packard (Joint Author)",Refuse and refuse disposal,,,,
A Tale of Two Cities Illustrated,Charles Dickens,,,,"A Tale of Two Cities (1859) is a historical novel by Charles Dickens, set in London and Paris before and during the French Revolution. The novel tells the story of the French Doctor Manette, his 18-year-long imprisonment in the Bastille in Paris and his release to live in London with his daughter Lucie, whom he had never met. The story is set against the conditions that led up to the French Revolution and the Reign of Terror.",http://books.google.com/books/content?id=lDkgzgEACAAJ&printsec=frontcover&img=1&zoom=1&source=gbs_api
Upon a Dark Night,Peter Lovesey,Amnesia,,,"Peter Diamond, the traditionalist dinosaur of Bath CID, finds the low murder rate in the city a touch frustrating, so he decides to check whether a couple of suicides which his colleague is investigating have been accurately classified. On the outskirts of the city a woman is found unconscious in a hospital car park, but when she recovers she can't remember who she is or how she came to be there. Soon after she is released into the care of the local authority, Diamond has a 'proper' case to get his teeth into when a woman's body is found in the garden of a flat after a somewhat drunken party. None of the other guests knew her and it is not clear whether she slipped, jumped or was pushed, and with no clue as to her identity Diamond has a puzzle to satisfy his quirky talents. In a mystery of stunning complexity, Peter Lovesey amply demonstrates his gifts as the grand master of the contemporary whodunnit.",http://books.google.com/books/content?id=pU6cGwAACAAJ&printsec=frontcover&img=1&zoom=1&source=gbs_api
The Biography of a Prairie Girl,Eleanor Gates,Fiction,,,"This absorbing work starts with the birth of the central character on a remote Dakota homestead during a raging storm. The family waits with growing dread for the return of the newborn girl's father, who has gone into the storm for help. The author presented a series of chronological incidents based on her upbringing on a prairie farm in the late-Nineteenth Century. It's a look at frontier life through the eyes of a child.",http://books.google.com/books/content?id=98yjEAAAQBAJ&printsec=frontcover&img=1&zoom=1&edge=curl&source=gbs_api
